match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
45,2,Kolkata Knight Riders,Royal Challengers Bangalore,14,3,MK Pandey,G Gambhir,P Negi,0,0,0,0,0,0,1,0,1,,,
45,2,Kolkata Knight Riders,Royal Challengers Bangalore,14,4,G Gambhir,MK Pandey,P Negi,0,0,0,0,0,0,1,0,1,,,
45,2,Kolkata Knight Riders,Royal Challengers Bangalore,14,5,MK Pandey,G Gambhir,P Negi,0,0,0,0,0,0,1,0,1,,,
45,2,Kolkata Knight Riders,Royal Challengers Bangalore,14,6,G Gambhir,MK Pandey,P Negi,0,0,0,0,0,0,1,0,1,,,
45,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,1,G Gambhir,MK Pandey,YS Chahal,0,0,0,0,0,0,0,0,0,G Gambhir,caught,P Negi
45,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,2,YK Pathan,MK Pandey,YS Chahal,0,0,0,0,0,0,0,0,0,,,
45,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,3,YK Pathan,MK Pandey,YS Chahal,0,0,0,0,0,0,0,0,0,,,
45,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,4,YK Pathan,MK Pandey,YS Chahal,0,0,0,0,0,0,0,0,0,,,
45,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,5,YK Pathan,MK Pandey,YS Chahal,0,0,0,0,0,0,0,0,0,,,
45,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,6,YK Pathan,MK Pandey,YS Chahal,0,1,0,0,0,0,0,1,1,,,
45,2,Kolkata Knight Riders,Royal Challengers Bangalore,15,7,YK Pathan,MK Pandey,YS Chahal,0,0,0,0,0,0,0,0,0,,,
45,2,Kolkata Knight Riders,Royal Challengers Bangalore,16,1,MK Pandey,YK Pathan,P Negi,0,0,0,0,0,0,2,0,2,,,
